year,stateabbr,statedesc,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,data_value_footnote_symbol,data_value_footnote,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,locationid,categoryid,measureid,datavaluetypeid,short_question_text,geolocation
2022,WA,Washington,San Juan,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,33.3,,,32.8,33.9,18662,16324,53055,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-122.95346310344 48.5785632564628)
2022,WA,Washington,Snohomish,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,2.8,,,2.5,3.0,840079,656567,53061,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-121.697355744443 48.047577980212)
2022,AL,Alabama,Lawrence,BRFSS,Health Outcomes,Obesity among adults,%,Age-adjusted prevalence,40.7,,,32.8,48.9,33214,26022,1079,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-87.3108851040374 34.5216735395968)
2022,WV,West Virginia,Cabell,BRFSS,Health Outcomes,Obesity among adults,%,Age-adjusted prevalence,41.8,,,36.1,47.4,92730,74662,54011,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.2415597718845 38.4203751697343)
2022,WV,West Virginia,Clay,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,5.3,,,4.8,5.9,7814,6099,54015,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-81.0752406360222 38.4623271616957)
2022,AR,Arkansas,Ashley,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,25.3,,,21.8,29.5,18354,14253,5003,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-91.7684677225088 33.1912395259672)
2022,AK,Alaska,Southeast Fairbanks,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,17.3,,,14.6,20.1,7021,5207,2240,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-143.213550848982 63.8762788125121)
2022,AZ,Arizona,Yuma,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,9.7,,,8.7,10.7,207842,155973,4027,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-113.905997385394 32.7694427722845)
2022,CA,California,Fresno,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,3.5,,,3.2,3.9,1015190,734510,6019,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-119.64899454546 36.7581714404224)
2022,AR,Arkansas,St. Francis,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,8.9,,,7.9,9.9,22451,17669,5123,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-90.7484778577097 35.0221692427635)
2022,AK,Alaska,Denali,BRFSS,Disability,Vision disability among adults,%,Age-adjusted prevalence,4.0,,,3.6,4.4,1585,1306,2068,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-150.011615254067 63.6714884543977)
2022,AK,Alaska,Matanuska-Susitna,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Age-adjusted prevalence,7.2,,,6.4,8.0,113325,84362,2170,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-149.573459107234 62.3154231338699)
2022,AZ,Arizona,Apache,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,24.4,,,21.2,27.5,65432,48388,4001,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-109.48881915611 35.3954681672691)
2022,AL,Alabama,Chambers,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,77.0,,,69.3,83.4,34088,27025,1017,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-85.3917577489906 32.9141677822456)
2022,AR,Arkansas,Phillips,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.8,,,11.3,14.3,15304,11406,5107,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-90.8486929377124 34.4276555514265)
2022,AL,Alabama,Sumter,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,9.6,,,8.8,10.6,11853,9573,1119,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-88.1991356439475 32.5909755138009)
2022,AK,Alaska,Yakutat,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.7,12.4,700,563,2282,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-140.357660106358 59.8890141407815)
2022,US,United States,,BRFSS,Disability,Cognitive disability among adults,%,Age-adjusted prevalence,13.7,,,13.5,14.0,333287557,260836730,59,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,
2022,AL,Alabama,Lowndes,BRFSS,Health Outcomes,Depression among adults,%,Age-adjusted prevalence,22.3,,,18.5,26.1,9777,7650,1085,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-86.6500611800636 32.1550262402887)
2022,WI,Wisconsin,Door,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.2,,,3.8,4.6,30526,25807,55029,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-87.3114193001272 44.9500144269812)
2022,WI,Wisconsin,Dunn,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,25.7,,,24.7,26.7,45651,37062,55033,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-91.8963111239611 44.9466540227818)
2022,WI,Wisconsin,Eau Claire,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,34.1,,,28.6,40.0,106837,85866,55035,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-91.2860572491138 44.7267727831359)
2022,AL,Alabama,Monroe,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,9.1,,,8.1,10.2,19404,15344,1099,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-87.3654708804686 31.570816777416)
2022,CA,California,San Bernardino,BRFSS,Disability,Mobility disability among adults,%,Age-adjusted prevalence,13.8,,,12.4,15.4,2193656,1635914,6071,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-116.178441641048 34.8415154042306)
2022,WI,Wisconsin,Florence,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,5.1,,,4.6,5.6,4688,4032,55037,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-88.3981441305507 45.8481650102797)
2022,WI,Wisconsin,Forest,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,6.2,,,5.7,6.8,9381,7574,55041,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-88.7706647146097 45.6675721947633)
2022,WI,Wisconsin,Iowa,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,2.6,,,2.4,2.9,23865,18748,55049,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-90.1352742170414 43.000529388604)
2022,WI,Wisconsin,La Crosse,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,2.9,,,2.7,3.2,120294,97186,55063,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-91.115031156818 43.9064334776905)
2022,AR,Arkansas,Madison,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,12.5,,,10.9,14.4,17486,13373,5087,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-93.7242584115005 36.0113363272212)
2022,WI,Wisconsin,Rusk,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,37.5,,,36.4,38.6,14186,11360,55107,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-91.1334553337081 45.475051704817)
2022,AK,Alaska,Copper River,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,18.4,,,14.9,22.2,2589,1955,2066,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-143.967989524598 61.8833837156363)
2022,AR,Arkansas,Washington,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,32.3,,,27.6,36.8,256054,196886,5143,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-94.2156793425187 35.9788480792297)
2022,WY,Wyoming,Hot Springs,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,38.8,,,31.0,46.7,4588,3643,56017,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-108.4422998099 43.7189807030553)
2022,AR,Arkansas,Jefferson,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Age-adjusted prevalence,27.6,,,24.9,30.4,64246,50524,5069,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-91.9306504433258 34.2684876070299)
2022,AR,Arkansas,Lee,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,78.9,,,75.0,82.3,8364,6854,5077,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-90.780565570189 34.7806712575882)
2022,CA,California,Amador,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Age-adjusted prevalence,6.7,,,5.9,7.7,41412,35068,6005,SOCLNEED,SHUTUTILITY,AgeAdjPrv,Utility Services Threat,POINT (-120.650760892534 38.4464297028895)
2022,AL,Alabama,Escambia,BRFSS,Health Outcomes,Arthritis among adults,%,Age-adjusted prevalence,31.0,,,27.5,34.7,36666,28378,1053,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-87.1617426535115 31.1261990377952)
2021,AZ,Arizona,Navajo,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Age-adjusted prevalence,28.1,,,25.0,31.3,108650,81314,4017,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-110.321421073074 35.3997521187229)
2022,AL,Alabama,Calhoun,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Age-adjusted prevalence,15.7,,,12.6,19.1,115788,91336,1015,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-85.8257674379293 33.7714931264898)
2022,AR,Arkansas,Yell,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.0,,,18.5,23.7,20129,15366,5149,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,POINT (-93.4103078380225 35.002782920903)
2022,CA,California,Placer,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,5.9,,,4.7,7.4,417772,327593,6061,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-120.717993200586 39.0633030825061)
2022,CA,California,Orange,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Age-adjusted prevalence,36.0,,,32.2,40.0,3151184,2496667,6059,RISKBEH,SLEEP,AgeAdjPrv,Short Sleep Duration,POINT (-117.761130979135 33.702790446535)
2022,AL,Alabama,Chilton,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.1,,,8.9,11.4,45884,35069,1021,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-86.7185602930782 32.8479267319968)
2022,US,United States,,BRFSS,Disability,Self-care disability among adults,%,Age-adjusted prevalence,3.5,,,3.4,3.6,333287557,260836730,59,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,
2022,AR,Arkansas,Greene,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,8.9,,,7.7,10.2,46448,35423,5055,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-90.5590804450475 36.1176154800063)
2022,CA,California,Napa,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,14.3,,,12.7,16.0,134300,108501,6055,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,POINT (-122.330692396629 38.5067022702407)
2022,CA,California,Merced,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,7.6,,,6.7,8.5,290014,207099,6047,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-120.717750083358 37.1917830406782)
2022,AL,Alabama,Winston,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Age-adjusted prevalence,9.1,,,8.1,10.1,23755,18962,1133,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-87.373658054727 34.1492657099146)
2022,AK,Alaska,Bristol Bay,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,7.9,,,7.2,8.7,865,680,2060,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-156.700132487576 58.7440261738219)
2022,AK,Alaska,Sitka,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Age-adjusted prevalence,5.8,,,5.2,6.4,8382,6754,2220,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-135.315163429465 57.2335274122738)
2022,AK,Alaska,Anchorage,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,69.0,,,62.6,74.4,287145,219637,2020,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-149.112545841578 61.150482370682)
2022,CA,California,Imperial,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Age-adjusted prevalence,14.0,,,12.2,16.0,178713,128478,6025,RISKBEH,CSMOKING,AgeAdjPrv,Current Cigarette Smoking,POINT (-115.365089023702 33.0401896009011)
2022,AR,Arkansas,Columbia,BRFSS,Health Outcomes,Depression among adults,%,Age-adjusted prevalence,26.0,,,22.2,30.1,22216,17519,5027,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-93.2275288321248 33.2144070346383)
2022,AR,Arkansas,Lonoke,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,15.3,,,13.7,17.2,75225,56799,5085,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,POINT (-91.8886806209445 34.7543403081242)
2022,AR,Arkansas,Prairie,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.9,,,4.5,5.4,8069,6413,5117,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-91.5527724228457 34.8296805541547)
2022,CA,California,Siskiyou,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,7.6,,,6.8,8.5,43660,34974,6093,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-122.5405492735 41.5927246019871)
2022,AL,Alabama,Escambia,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Age-adjusted prevalence,22.9,,,20.6,25.3,36666,28378,1053,SOCLNEED,FOODINSECU,AgeAdjPrv,Food Insecurity,POINT (-87.1617426535115 31.1261990377952)
2022,AZ,Arizona,Coconino,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,12.4,,,11.2,13.8,144060,116202,4005,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-111.770577149727 35.8387928971913)
2022,AL,Alabama,Jefferson,BRFSS,Health Status,Frequent mental distress among adults,%,Age-adjusted prevalence,18.0,,,16.2,19.9,665409,515688,1073,HLTHSTAT,MHLTH,AgeAdjPrv,Frequent Mental Distress,POINT (-86.896632302754 33.554557948471)
2022,AR,Arkansas,Union,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,5.0,,,4.6,5.4,37752,28789,5139,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-92.5973698311478 33.1712847934414)
2022,AZ,Arizona,Mohave,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.1,,,27.7,34.7,220816,185152,4015,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-113.758099268811 35.7044739765542)
2022,AL,Alabama,Winston,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,14.5,,,11.7,17.5,23755,18962,1133,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-87.373658054727 34.1492657099146)
2022,AL,Alabama,Coffee,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,20.7,,,18.5,22.9,54805,41812,1031,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-85.9880914738148 31.4024803007311)
2022,AL,Alabama,Covington,BRFSS,Health Outcomes,Obesity among adults,%,Age-adjusted prevalence,44.6,,,36.9,52.3,37602,29340,1039,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-86.451444907521 31.2486200676573)
2022,CA,California,Mendocino,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Age-adjusted prevalence,68.6,,,64.0,72.9,89783,71066,6045,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-123.391321827245 39.4403114811983)
2022,AK,Alaska,Aleutians East,BRFSS,Disability,Self-care disability among adults,%,Age-adjusted prevalence,3.7,,,3.4,4.0,3398,3204,2013,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-161.964571410747 55.359979555826)
2021,AK,Alaska,Bethel,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,34.0,,,30.1,37.8,18257,11844,2050,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-159.82324096097 60.9128860869079)
2022,AL,Alabama,Choctaw,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,22.0,,,17.9,25.8,12439,9977,1023,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-88.2631706219377 32.0198224293383)
2021,AR,Arkansas,Conway,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,83.0,,,80.2,85.6,21046,16346,5029,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-92.701239973211 35.2625436321328)
2022,AL,Alabama,Houston,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,66.7,,,61.8,71.3,108079,83692,1069,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-85.3024748570754 31.153023163546)
2022,AK,Alaska,Prince of Wales-Hyder,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,10.1,,,9.1,11.2,5650,4434,2198,HLTHOUT,COPD,CrdPrv,COPD,POINT (-133.055155796378 55.8173059571036)
2022,CA,California,San Bernardino,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,18.1,,,15.6,21.2,2193656,1635914,6071,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-116.178441641048 34.8415154042306)
2022,AR,Arkansas,Conway,BRFSS,Disability,Independent living disability among adults,%,Age-adjusted prevalence,11.5,,,10.3,12.7,21046,16346,5029,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-92.701239973211 35.2625436321328)
2022,AR,Arkansas,Ashley,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Age-adjusted prevalence,8.9,,,8.1,10.0,18354,14253,5003,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-91.7684677225088 33.1912395259672)
2022,AL,Alabama,Greene,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Crude prevalence,20.0,,,17.9,22.2,7422,5801,1063,SOCLNEED,SHUTUTILITY,CrdPrv,Utility Services Threat,POINT (-87.9519483428688 32.8530437219041)
2022,AR,Arkansas,Randolph,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,37.2,,,30.1,44.9,18837,14222,5121,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-91.027601124923 36.3412861990406)
2022,CA,California,Mendocino,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.6,,,19.0,26.5,89783,71066,6045,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-123.391321827245 39.4403114811983)
2022,AK,Alaska,Dillingham,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Age-adjusted prevalence,21.9,,,18.2,26.0,4723,3253,2070,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-158.236178154164 59.7978171220014)
2022,AL,Alabama,Marshall,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,11.4,,,9.9,13.1,99423,74082,1095,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-86.306202322979 34.3673847093536)
2022,AR,Arkansas,Hempstead,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted prevalence,49.6,,,45.7,53.5,19453,14606,5057,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-93.668219443281 33.7357081301166)
2022,AL,Alabama,Morgan,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,55.7,,,51.7,59.6,124211,95875,1103,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-86.8530296512976 34.453569812448)
2022,CA,California,Marin,BRFSS,Health-Related Social Needs,Feeling socially isolated among adults,%,Age-adjusted prevalence,34.0,,,29.1,38.8,256018,207716,6041,SOCLNEED,ISOLATION,AgeAdjPrv,Social Isolation,POINT (-122.72355494043 38.0735138436081)
2022,AL,Alabama,Coosa,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,16.7,,,14.9,18.6,10166,8479,1037,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,POINT (-86.2475655062285 32.9362201904239)
2022,AZ,Arizona,Navajo,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,63.9,,,56.8,70.6,108650,81314,4017,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-110.321421073074 35.3997521187229)
2022,CA,California,Mono,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,29.2,,,22.1,37.0,12978,10782,6051,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-118.887441843869 37.9391655989695)
2022,AL,Alabama,Conecuh,BRFSS,Health Status,Frequent mental distress among adults,%,Age-adjusted prevalence,20.8,,,18.8,23.0,11206,8943,1035,HLTHSTAT,MHLTH,AgeAdjPrv,Frequent Mental Distress,POINT (-86.9935445067511 31.4293022573494)
2022,AL,Alabama,Morgan,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Age-adjusted prevalence,13.2,,,11.5,14.9,124211,95875,1103,SOCLNEED,FOODSTAMP,AgeAdjPrv,Food Stamps,POINT (-86.8530296512976 34.453569812448)
2022,AL,Alabama,Franklin,BRFSS,Health-Related Social Needs,Feeling socially isolated among adults,%,Crude prevalence,34.2,,,29.2,39.4,31932,24099,1059,SOCLNEED,ISOLATION,CrdPrv,Social Isolation,POINT (-87.8436750232892 34.4417388803873)
2022,AZ,Arizona,Yuma,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,15.6,,,14.2,17.1,207842,155973,4027,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-113.905997385394 32.7694427722845)
2022,CA,California,Kern,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,18.8,,,17.0,20.6,916108,655754,6029,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress,POINT (-118.730029086317 35.3428262386385)
2021,AL,Alabama,Cherokee,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted prevalence,64.4,,,59.4,69.2,25302,20586,1019,PREVENT,BPMED,AgeAdjPrv,High Blood Pressure Medication,POINT (-85.6038430238838 34.1758355642538)
2022,AK,Alaska,Sitka,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,10.6,,,9.3,11.9,8382,6754,2220,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-135.315163429465 57.2335274122738)
2022,CA,California,Nevada,BRFSS,Health Outcomes,Depression among adults,%,Age-adjusted prevalence,26.4,,,22.5,30.3,102293,85163,6057,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-120.767818372764 39.3015981047531)
2022,CA,California,Orange,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,19.4,,,17.1,21.9,3151184,2496667,6059,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-117.761130979135 33.702790446535)
2022,CA,California,Los Angeles,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Age-adjusted prevalence,31.7,,,29.0,34.3,9721138,7737357,6037,SOCLNEED,EMOTIONSPT,AgeAdjPrv,Lack of Social/Emotional Support,POINT (-118.224550062411 34.321384729882)
2022,AZ,Arizona,Yavapai,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,9.2,,,8.3,10.1,246191,208516,4025,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-112.553640853115 34.5996977529402)
2022,AL,Alabama,Russell,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,11.0,,,9.8,12.5,58555,44348,1113,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-85.1846581812352 32.2882099895674)
2022,CA,California,Santa Cruz,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,8.0,,,6.3,9.8,264370,216642,6087,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-122.001404413399 37.0558255524564)
